long,lat,year,T_Summer,PPT_Summer,VWC_Summer_whole,ExtremeShortTermDryStress_Summer_whole,Herb,Litter,Bare,Shrub,Ann_Herb,treecanopy
-109.9837,37.62763,2004,21.8212,2.83,0.09346488,33.43,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2005,21.38261,8.84,0.09805028,36.55,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2006,23.02772,8.24,0.09186628,34.97,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2007,23.07609,8.1,0.09441609,35.02,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2008,21.31467,7.34,0.09738549,33.42,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2009,21.52989,2.89,0.09139716,34.16,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2010,21.71467,11.38,0.1019655,34.65,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2011,22.15109,6.06,0.09430066,34.09,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2012,23.13261,7.1,0.09092919,34.44,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2013,22.07283,9.03,0.09206051,35.44,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2014,21.09674,7.61,0.09548828,33.73,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2015,21.4038,13.84,0.1050486,33.03,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2016,22.768480000000004,8.0,0.09516421,35.26,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2017,23.27337,7.12,0.09207489,35.29,9.0,16.0,43.0,14.0,0.0,0.0
-109.9837,37.62763,2018,23.63913,4.84,0.08927065,34.22,9.0,16.0,43.0,14.0,0.0,0.0
-109.983,37.62974,1980,21.59783,2.71,0.08561098,34.32,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1981,21.5462,12.13,0.07943299,34.07,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1982,20.3337,12.24,0.08072619,32.93,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1983,19.55489,12.73,0.08530921,31.69,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1984,20.16685,11.78,0.08001855,31.93,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1985,21.66957,5.96,0.08168178,34.35,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1986,20.71576,11.69,0.08074088,32.24,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1987,20.26033,14.01,0.08376578,31.16,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1988,21.45109,11.01,0.08020273,32.47,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1989,20.77391,8.55,0.07934041,34.62,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1990,21.4875,7.0,0.07717893,34.26,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1991,20.58207,8.39,0.07880655,31.61,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1992,19.93315,7.38,0.08072075,31.48,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1993,19.61576,7.36,0.08267208,31.74,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1994,22.85978,3.47,0.07768487,34.38,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1995,20.39239,8.87,0.08125706,33.52,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1996,22.48261,6.45,0.07598204,33.48,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1997,20.33913,10.81,0.08403537,31.52,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1998,20.775,8.41,0.08079169,33.72,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,1999,19.90924,17.89,0.08530276,31.0,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2000,22.1587,6.02,0.07757674,33.96,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2001,21.36902,10.03,0.08086089,33.27,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2002,22.48859,3.9,0.07527569,34.25,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2003,22.50054,7.25,0.07896964,34.9,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2004,20.97391,3.19,0.0779742,32.24,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2005,20.52989,9.25,0.09263722,35.33,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2006,22.13315,9.56,0.07894837,33.77,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2007,22.14728,9.15,0.08022156,33.76,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2008,20.45707,7.39,0.0811742,32.16,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2009,20.58967,2.95,0.07852606,32.81,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2010,20.81304,11.13,0.08244844,33.74,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2011,21.27283,6.55,0.07822311,32.88,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2012,22.27554,7.15,0.07801675,33.25,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2013,21.17935,11.37,0.07973423,34.23,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2014,20.59946,8.6,0.08046635,32.47,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2015,20.70978,14.71,0.08103008,32.97,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2016,21.8587,8.72,0.07897098,34.1,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2017,22.28533,8.94,0.07874312,34.0,5.0,6.0,77.0,9.0,0.0,6.0
-109.983,37.62974,2018,22.7337,6.62,0.07612384,33.08,5.0,6.0,77.0,9.0,0.0,6.0
-109.9823,37.62816,1980,22.5163,2.5,0.09907132,35.45,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1981,22.50489,10.44,0.08406781,35.5,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1982,21.3087,10.95,0.08813215,34.39,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1983,20.40109,11.63,0.1043875,31.94,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1984,21.04239,10.2,0.08767448,33.1,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1985,22.61087,4.95,0.09413836,35.54,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1986,21.58478,11.16,0.09250585,33.37,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1987,21.19185,12.46,0.09655567,31.79,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1988,22.36304,9.65,0.09007407,33.37,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1989,21.73207,7.4,0.08356652,35.84,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1990,22.43696,5.73,0.08033578,35.39,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1991,21.50978,7.17,0.08744981,32.75,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1992,20.89457,6.4,0.09288593,32.68,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1993,20.48533,6.58,0.09653058,32.72,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1994,23.74728,2.78,0.08298657,35.65,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1995,21.27174,7.75,0.09556093,34.71,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1996,23.3625,5.59,0.08017371,34.68,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1997,21.21141,9.55,0.09578187,32.59,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1998,21.62609,6.62,0.08578411,34.94,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,1999,20.79185,16.09,0.09219335,32.3,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2000,23.04402,5.33,0.08292513,35.14,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2001,22.24891,9.19,0.08879825,34.4,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2002,23.33587,3.25,0.07951703,35.45,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2003,23.38207,6.42,0.08533172,36.1,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2004,21.8212,2.83,0.08524877,33.43,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2005,21.38261,8.84,0.1008713,36.44,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2006,23.02772,8.24,0.08406992,34.97,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2007,23.07609,8.1,0.08843753,35.02,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2008,21.31467,7.34,0.09359015,33.36,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2009,21.52989,2.89,0.08339199,34.16,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2010,21.71467,11.38,0.09497037,34.56,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2011,22.15109,6.06,0.08562443,34.09,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2012,23.13261,7.1,0.08354088,34.44,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2013,22.07283,9.03,0.08450333,35.44,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2014,21.09674,7.61,0.09241116,33.68,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2015,21.4038,13.84,0.09023926,33.91,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2016,22.76848,8.0,0.08804142,35.26,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2017,23.27337,7.12,0.08471504,35.29,17.0,16.0,30.0,27.0,0.0,0.0
-109.9823,37.62816,2018,23.63913,4.84,0.08012423,34.22,17.0,16.0,30.0,27.0,0.0,0.0
-109.9803,37.6139,1980,22.5163,2.5,0.0878042,35.63,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1981,22.50489,10.44,0.08706085,35.5,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1982,21.3087,10.95,0.08879554,34.39,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1983,20.40109,11.63,0.09200373,32.87,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1984,21.04239,10.2,0.08772606,33.1,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1985,22.61087,4.95,0.08875918,35.61,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1986,21.58478,11.16,0.08802205,33.47,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1987,21.19185,12.46,0.09180554,32.41,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1988,22.36304,9.65,0.08721718,33.69,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1989,21.73207,7.4,0.08739968,35.84,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1990,22.43696,5.73,0.08548234,35.39,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1991,21.50978,7.17,0.08646974,32.78,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1992,20.89457,6.4,0.08803155,32.68,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1993,20.48533,6.58,0.089621,32.98,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1994,23.74728,2.78,0.0849842,35.65,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1995,21.27174,7.75,0.08929542,34.71,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1996,23.3625,5.59,0.08223029,34.68,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1997,21.21141,9.55,0.09171836,32.71,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1998,21.62609,6.62,0.08758886,34.94,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,1999,20.79185,16.09,0.09371847,32.3,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2000,23.04402,5.33,0.08493623,35.14,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2001,22.24891,9.19,0.08861481,34.4,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2002,23.33587,3.25,0.08308454,35.45,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2003,23.38207,6.42,0.08607498,36.1,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2004,21.8212,2.83,0.08497102,33.44,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2005,21.38261,8.84,0.08975841,36.55,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2006,23.02772,8.24,0.08611446,34.97,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2007,23.07609,8.1,0.08683144,35.02,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2008,21.31467,7.34,0.08849491,33.42,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2009,21.52989,2.89,0.08598184,34.16,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2010,21.71467,11.38,0.09400303,34.88,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2011,22.15109,6.06,0.08586099,34.09,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2012,23.13261,7.1,0.08656568,34.44,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2013,22.07283,9.03,0.0878184,35.44,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2014,21.09674,7.61,0.08808788,33.73,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2015,21.4038,13.84,0.09125153,34.27,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2016,22.76848,8.0,0.08782758,35.26,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2017,23.27337,7.12,0.08694093,35.29,10.0,6.0,51.0,17.0,0.0,19.0
-109.9803,37.6139,2018,23.63913,4.84,0.08331475,34.22,10.0,6.0,51.0,17.0,0.0,19.0
-109.9799,37.62868,1980,22.5163,2.5,0.1009376,35.45,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1981,22.50489,10.44,0.08975391,35.5,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1982,21.3087,10.95,0.09301348,34.39,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1983,20.40109,11.63,0.1010397,32.87,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1984,21.04239,10.2,0.09245051,33.1,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1985,22.61087,4.95,0.09510825,35.61,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1986,21.58478,11.16,0.0942275,33.47,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1987,21.191849999999995,12.46,0.09687801,32.37,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1988,22.36304,9.65,0.09365941,33.69,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1989,21.73207,7.4,0.08957729,35.84,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1990,22.43696,5.73,0.08690132,35.39,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1991,21.50978,7.17,0.09149801,32.78,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1992,20.89457,6.4,0.0944029,32.68,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1993,20.48533,6.58,0.09643539,32.98,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1994,23.74728,2.78,0.0889837,35.65,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1995,21.27174,7.75,0.09522019,34.71,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1996,23.3625,5.59,0.08648621,34.68,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1997,21.21141,9.55,0.09694561,32.71,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1998,21.62609,6.62,0.09174264,34.94,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,1999,20.79185,16.09,0.09627995,32.3,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2000,23.04402,5.33,0.08931765,35.14,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2001,22.24891,9.19,0.09350967,34.4,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2002,23.33587,3.25,0.08688455,35.45,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2003,23.38207,6.42,0.09122417,36.1,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2004,21.8212,2.83,0.09105439,33.44,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2005,21.38261,8.84,0.1081864,36.44,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2006,23.02772,8.24,0.09023481,34.97,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2007,23.07609,8.1,0.09287116,35.02,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2008,21.31467,7.34,0.0957325,33.42,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2009,21.52989,2.89,0.08997525,34.16,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2010,21.71467,11.38,0.09743658,34.65,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2011,22.15109,6.06,0.09063163,34.09,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2012,23.13261,7.1,0.08937023,34.44,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2013,22.07283,9.03,0.09122292,35.44,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2014,21.09674,7.61,0.09413989,33.73,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2015,21.4038,13.84,0.09419885,34.27,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2016,22.76848,8.0,0.09298806,35.26,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2017,23.27337,7.12,0.09133691,35.29,15.0,20.0,32.0,20.0,0.0,0.0
-109.9799,37.62868,2018,23.63913,4.84,0.08650468,34.22,15.0,20.0,32.0,20.0,0.0,0.0
-109.9786,37.60308,1980,22.5163,2.5,0.09034291,35.63,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1981,22.50489,10.44,0.09227882,35.5,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1982,21.3087,10.95,0.09459278,34.19,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1983,20.40109,11.63,0.09526176,32.87,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1984,21.04239,10.2,0.09283668,33.1,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1985,22.61087,4.95,0.09290808,35.61,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1986,21.58478,11.16,0.09347031,33.47,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1987,21.19185,12.46,0.09757847,32.41,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1988,22.36304,9.65,0.09227669,33.69,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1989,21.73207,7.4,0.09255804,35.84,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1990,22.43696,5.73,0.09024106,35.39,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1991,21.50978,7.17,0.09172658,32.78,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1992,20.89457,6.4,0.09296184,32.68,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1993,20.48533,6.58,0.09219203,32.98,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1994,23.74728,2.78,0.08944177,35.65,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1995,21.27174,7.75,0.09264573,34.71,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1996,23.3625,5.59,0.09019143,34.68,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1997,21.21141,9.55,0.09707147,32.71,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1998,21.62609,6.62,0.09298336,34.94,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,1999,20.79185,16.09,0.1003867,32.3,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2000,23.04402,5.33,0.08964111,35.14,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2001,22.24891,9.19,0.09413274,34.4,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2002,23.33587,3.25,0.08835205,35.45,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2003,23.38207,6.42,0.09097274,36.1,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2004,21.8212,2.83,0.08961416,33.44,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2005,21.38261,8.84,0.09420654,36.55,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2006,23.02772,8.24,0.09160263,34.97,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2007,23.07609,8.1,0.09202727,35.02,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2008,21.31467,7.34,0.09251088,33.42,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2009,21.52989,2.89,0.09063166,34.16,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2010,21.71467,11.38,0.1000211,34.88,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2011,22.15109,6.06,0.09086786,34.09,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2012,23.13261,7.1,0.09156326,34.44,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2013,22.07283,9.03,0.09319415,35.44,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2014,21.09674,7.61,0.09306196,33.73,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2015,21.4038,13.84,0.09682017,34.27,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2016,22.76848,8.0,0.09300737,35.26,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2017,23.27337,7.12,0.09193698,35.29,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.60308,2018,23.63913,4.84,0.0889553,34.22,11.0,14.0,41.0,21.0,0.0,24.0
-109.9786,37.63027,1980,21.59783,2.71,0.08830796,34.32,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1981,21.5462,12.13,0.08591337,34.14,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1982,20.3337,12.24,0.08727477,32.93,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1983,19.55489,12.73,0.09199012,31.69,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1984,20.16685,11.78,0.08583276,31.93,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1985,21.66957,5.96,0.08769881,34.35,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1986,20.71576,11.69,0.08627009,32.24,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1987,20.26033,14.01,0.09045947,31.16,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1988,21.45109,11.01,0.08540604,32.47,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1989,20.77391,8.55,0.085502,34.62,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1990,21.4875,7.0,0.08396839,34.26,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1991,20.58207,8.39,0.08469832,31.61,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1992,19.93315,7.38,0.08702274,31.48,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1993,19.61576,7.36,0.09001251,31.74,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1994,22.85978,3.47,0.08278031,34.38,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1995,20.39239,8.87,0.08789826,33.52,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1996,22.48261,6.45,0.08162073,33.48,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1997,20.33913,10.81,0.0909235,31.52,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1998,20.775,8.41,0.0870317,33.72,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,1999,19.90924,17.89,0.093195,31.0,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2000,22.1587,6.02,0.08298748,33.96,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2001,21.36902,10.03,0.08668068,33.27,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2002,22.48859,3.9,0.0811798,34.25,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2003,22.50054,7.25,0.08425125,34.9,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2004,20.97391,3.19,0.08297588,32.24,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2005,20.52989,9.25,0.08949678,35.33,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2006,22.13315,9.56,0.08476165,33.77,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2007,22.14728,9.15,0.08568066,33.76,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2008,20.45707,7.39,0.08775216,32.16,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2009,20.58967,2.95,0.08350464,32.81,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2010,20.81304,11.13,0.08850205,33.74,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2011,21.27283,6.55,0.08363548,32.88,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2012,22.27554,7.15,0.08372556,33.25,20.0,18.0,32.0,24.0,5.0,0.0
-109.9786,37.63027,2013,21.17935,11.37,0.08653744,34.23,20.0,18.0,32.0,24.0,5.0,0.0
